station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,altim_in_hg,elevation_m
FKKD,2021-12-03T02:00:00Z,4,9.72,25,25,120,2,29.734253,10
FIMP,2021-12-03T02:00:00Z,-20.43,57.68,25,23,110,6,30.059055,57
FGSL,2021-12-03T02:00:00Z,3.75,8.72,25,23,,,,23
FGBT,2021-12-03T02:00:00Z,1.9,9.8,26,26,140,4,29.763779,2
FCPP,2021-12-03T02:00:00Z,-4.82,11.9,26,25,150,2,29.763779,18
FCBB,2021-12-03T02:00:00Z,-4.25,15.25,24,23,240,3,29.793306,316
FBSK,2021-12-03T02:00:00Z,-24.55,25.92,21,18,180,3,30.029528,1007
FAUP,2021-12-03T02:00:00Z,-28.38,21.27,17,0,180,2,29.940945,845
FASI,2021-12-03T02:00:00Z,-26.25,28.4,16,13,180,3,30.295275,1627
FAPP,2021-12-03T02:00:00Z,-23.83,29.45,20,15,220,1,30.059055,1238
FAPE,2021-12-03T02:00:00Z,-33.98,25.6,15,13,230,16,30.029528,58
FAMM,2021-12-03T02:00:00Z,-25.8,25.53,20,14,70,9,30.059055,1280
FALW,2021-12-03T02:00:00Z,-32.97,18.17,12,7,200,6,29.940945,31
FALE,2021-12-03T02:00:00Z,-29.62,31.12,20,16,170,14,29.940945,109
FALA,2021-12-03T02:00:00Z,-25.93,27.92,19,15,120,4,30.177166,1365
FAKN,2021-12-03T02:00:00Z,-25.38,31.1,19,17,230,2,30.029528,864
FAKM,2021-12-03T02:00:00Z,-28.8,24.77,15,7,240,5,30.029528,1203
FAJB,2021-12-03T02:00:00Z,-26.15,28,17,13,210,1,30.177166,1626
FAHS,2021-12-03T02:00:00Z,-24.37,31.03,23,20,160,4,29.970472,532
FAGG,2021-12-03T02:00:00Z,-34,22.37,13,12,360,6,30.059055,196
FACT,2021-12-03T02:00:00Z,-33.97,18.6,13,8,170,5,30,48
FABL,2021-12-03T02:00:00Z,-29.1,26.3,13,13,0,0,30.088583,1348
EIME,2021-12-03T02:00:00Z,53.3,-6.45,9,9,250,13,29.64567,90
EICK,2021-12-03T02:00:00Z,51.85,-8.47,11,10,280,13,29.734253,158
DXXX,2021-12-03T02:00:00Z,6.17,1.25,27,24,270,5,29.793306,22
DTTZ,2021-12-03T02:00:00Z,33.93,8.1,9,7,170,5,29.734253,87
DTTX,2021-12-03T02:00:00Z,34.72,10.68,10,8,230,9,29.734253,17
DTTN,2021-12-03T02:00:00Z,36.47,8.8,11,7,260,6,29.704725,145
DTTL,2021-12-03T02:00:00Z,36.85,11.07,13,11,0,2,29.675198,18
DTTK,2021-12-03T02:00:00Z,35.67,10.08,12,5,240,5,29.704725,65
DTTF,2021-12-03T02:00:00Z,34.42,8.82,8,8,200,4,29.763779,314
DTTD,2021-12-03T02:00:00Z,32.32,10.4,9,-4,250,8,29.822834,306
DTTB,2021-12-03T02:00:00Z,37.25,9.8,11,10,230,8,29.675198,4
DTKA,2021-12-03T02:00:00Z,36.98,8.88,10,9,270,10,29.704725,70
DRRN,2021-12-03T02:00:00Z,13.47,2.17,23,6,0,0,29.822834,223
DNMM,2021-12-03T02:00:00Z,6.57,3.32,27,25,0,2,29.793306,27
DNKN,2021-12-03T02:00:00Z,12.05,8.52,18,6,0,2,29.940945,471
DIYO,2021-12-03T02:00:00Z,6.9,-5.35,24,23,240,4,29.822834,202
DIBK,2021-12-03T02:00:00Z,7.73,-5.07,24,24,260,8,29.88189,363
DGAA,2021-12-03T02:00:00Z,5.58,-0.17,26,24,270,5,29.763779,68
DFFD,2021-12-03T02:00:00Z,12.35,-1.52,23,7,40,2,29.822834,309
DBBB,2021-12-03T02:00:00Z,6.35,2.38,28,25,230,8,29.763779,4
DAUZ,2021-12-03T02:00:00Z,28.05,9.63,12,-9,320,3,29.88189,567
DAUU,2021-12-03T02:00:00Z,31.92,5.4,12,5,340,6,29.852362,147
DAUT,2021-12-03T02:00:00Z,29.25,0.27,8,3,70,4,29.940945,307
DAUO,2021-12-03T02:00:00Z,33.5,6.78,10,5,280,6,29.793306,55
DAUL,2021-12-03T02:00:00Z,33.77,2.92,5,1,360,6,29.911417,755
DAUK,2021-12-03T02:00:00Z,33.08,6.08,11,5,290,6,29.822834,83
DAUI,2021-12-03T02:00:00Z,27.25,2.52,12,-8,300,2,29.911417,271
DAUG,2021-12-03T02:00:00Z,32.38,3.78,10,1,310,10,29.911417,444
DAUB,2021-12-03T02:00:00Z,34.78,5.73,11,5,310,14,29.793306,75
DAUA,2021-12-03T02:00:00Z,27.83,-0.18,9,-3,300,5,29.911417,278
DAOY,2021-12-03T02:00:00Z,33.72,1.08,0,0,300,15,29.970472,1340
DAOV,2021-12-03T02:00:00Z,35.2,0.15,5,4,250,9,30.059055,506
DAOR,2021-12-03T02:00:00Z,31.65,-2.27,6,-1,20,10,30.088583,809
DAOI,2021-12-03T02:00:00Z,36.22,1.32,8,8,0,0,29.970472,141
DAOB,2021-12-03T02:00:00Z,35.33,1.47,3,2,270,12,30,984
DABT,2021-12-03T02:00:00Z,35.75,6.32,5,3,250,10,29.793306,813
DABS,2021-12-03T02:00:00Z,35.43,8.12,7,3,290,8,29.734253,806
DABC,2021-12-03T02:00:00Z,36.27,6.62,6,4,310,11,29.763779,700
DABB,2021-12-03T02:00:00Z,36.82,7.82,10,9,260,3,29.763779,3
DAAY,2021-12-03T02:00:00Z,33.53,-0.25,3,0,340,16,30.11811,1116
DAAV,2021-12-03T02:00:00Z,36.8,5.88,10,7,300,24,29.822834,11
DAAS,2021-12-03T02:00:00Z,36.18,5.33,3,3,270,11,29.793306,1012
DAAP,2021-12-03T02:00:00Z,26.72,8.62,13,-8,220,4,29.88189,542
DAAJ,2021-12-03T02:00:00Z,24.28,9.47,13,-4,120,5,30,962
DAAE,2021-12-03T02:00:00Z,36.72,5.07,9,7,220,4,29.852362,1
CZZJ,2021-12-03T02:00:00Z,53.58,-116.47,-2.8,-14.7,270,11,,927
CZVL,2021-12-03T02:00:00Z,53.67,-113.85,-1,-13,280,14,29.970472,685
CZUM,2021-12-03T02:00:00Z,53.55,-64.1,-8,-10,120,12,29.438976,431
CZTB,2021-12-03T02:00:00Z,48.37,-89.32,-6.9,-10.3,310,3,,197
CZSP,2021-12-03T02:00:00Z,46.45,-62.58,7.7,6.8,130,12,,31
CZSM,2021-12-03T02:00:00Z,60.03,-111.93,-14.7,-16.8,310,3,,203
CZSJ,2021-12-03T02:00:00Z,53.07,-93.35,-23,-26,0,0,30.02067,286
CZRP,2021-12-03T02:00:00Z,75.37,-105.72,-30,-33,300,17,,6
CZPS,2021-12-03T02:00:00Z,52.43,-113.6,-5,-10.3,270,9,,953
CZPC,2021-12-03T02:00:00Z,49.52,-114,-2,-3,120,9,30.029528,1187
CZOL,2021-12-03T02:00:00Z,53.65,-113.35,-2.1,-13.7,290,8,,645
CZMU,2021-12-03T02:00:00Z,53.57,-112.3,-4,-12.6,240,10,,682
CZMT,2021-12-03T02:00:00Z,54.03,-132.13,1,0,180,4,30.188976,11
CZMJ,2021-12-03T02:00:00Z,50.33,-105.53,-1.6,-2.3,290,5,,571
CZMD,2021-12-03T02:00:00Z,53.43,-91.77,-21,-23,270,4,29.991142,276
CZKD,2021-12-03T02:00:00Z,56.03,-96.52,-31.4,-33.5,160,1,,190
CZHY,2021-12-03T02:00:00Z,60.83,-115.78,-17.4,-20,280,12,,159
CZFS,2021-12-03T02:00:00Z,61.77,-121.23,-22,-25.2,300,9,,174
CZEV,2021-12-03T02:00:00Z,68.32,-133.48,-31.4,-34.8,270,4,,92
CZEL,2021-12-03T02:00:00Z,43.65,-80.42,0.8,-2.1,310,16,,370
CZDB,2021-12-03T02:00:00Z,45.42,-63.47,9,8.2,130,10,,38
CZCR,2021-12-03T02:00:00Z,47.98,-66.33,1.1,0.8,90,7,,39
CZCP,2021-12-03T02:00:00Z,70.17,-124.68,-30,-32,290,19,30.318897,23
CYZY,2021-12-03T02:00:00Z,55.3,-123.13,-3,-8,100,7,30.050198,694
CYZV,2021-12-03T02:00:00Z,50.22,-66.27,2,1,130,20,29.371063,43
CYZU,2021-12-03T02:00:00Z,54.15,-115.78,-2,-14,280,14,29.97933,785
CYZS,2021-12-03T02:00:00Z,64.2,-83.35,-24,-27,350,11,29.409449,60
CYZR,2021-12-03T02:00:00Z,43,-82.3,4,-2,320,14,29.920275,181
CYZH,2021-12-03T02:00:00Z,55.28,-114.77,-2,-11,270,22,29.911417,583
CYZF,2021-12-03T02:00:00Z,62.47,-114.45,-16,-18,10,5,30.008858,202
CYZE,2021-12-03T02:00:00Z,45.88,-82.57,-2,-7,350,10,29.878937,189
CYYZ,2021-12-03T02:00:00Z,43.67,-79.62,3,-3,300,22,29.749016,171
CYYY,2021-12-03T02:00:00Z,48.6,-68.22,2,1,150,13,29.27067,43
CYYW,2021-12-03T02:00:00Z,50.3,-88.9,-20,-22,0,2,29.97933,320
CYYU,2021-12-03T02:00:00Z,49.42,-82.47,-15,-18,300,8,29.878937,228
CYYT,2021-12-03T02:00:00Z,47.62,-52.73,5,3,190,9,30.15059,128
CYYR,2021-12-03T02:00:00Z,53.32,-60.42,-6,-9,190,4,29.731298,42
CYYQ,2021-12-03T02:00:00Z,58.75,-94.07,-22,-26,300,16,29.970472,20
CYYN,2021-12-03T02:00:00Z,50.28,-107.68,-3,-5,290,4,29.97933,814
CYYL,2021-12-03T02:00:00Z,56.87,-101.07,-21,-23,130,8,29.878937,351
CYYH,2021-12-03T02:00:00Z,69.53,-93.57,-22,-25,320,26,29.518702,19
CYYF,2021-12-03T02:00:00Z,49.47,-119.6,2,-4,340,8,30.188976,342
CYYE,2021-12-03T02:00:00Z,58.83,-122.58,-22,-25,300,6,30.088583,379
CYYD,2021-12-03T02:00:00Z,54.82,-127.18,-3,-7,150,10,30.079725,527
CYYC,2021-12-03T02:00:00Z,51.12,-114.02,-2,-6,70,4,30.029528,1085
CYYB,2021-12-03T02:00:00Z,46.35,-79.42,-4,-7,330,14,29.71063,360
CYXX,2021-12-03T02:00:00Z,49.03,-122.38,5,0,230,7,30.351377,54
CYXT,2021-12-03T02:00:00Z,54.47,-128.57,-1,-2,180,16,30.180119,213
CYXR,2021-12-03T02:00:00Z,47.7,-79.85,-7,-9,310,15,29.760826,244
CYXP,2021-12-03T02:00:00Z,66.15,-65.72,-7,-10,120,8,29.40059,29
CYXJ,2021-12-03T02:00:00Z,56.25,-120.73,-4,-11,240,11,29.970472,700
CYXH,2021-12-03T02:00:00Z,50.02,-110.72,0,-7,0,0,30.088583,717
CYXE,2021-12-03T02:00:00Z,52.17,-106.7,-5,-7,250,10,29.911417,504
CYXC,2021-12-03T02:00:00Z,49.6,-115.78,4,-9,260,5,30.050198,928
CYWK,2021-12-03T02:00:00Z,52.92,-66.87,-8,-9,0,2,29.300198,547
CYWH,2021-12-03T02:00:00Z,48.42,-123.38,7,1,0,0,30.360237,4
CYWG,2021-12-03T02:00:00Z,49.9,-97.23,-8,-10,10,4,30,238
CYWA,2021-12-03T02:00:00Z,45.95,-77.32,-1,-6,310,14,29.619095,121
CYVV,2021-12-03T02:00:00Z,44.75,-81.1,0,-4,300,6,29.840551,221
CYVR,2021-12-03T02:00:00Z,49.17,-123.17,6,1,290,18,30.318897,2
CYVQ,2021-12-03T02:00:00Z,65.27,-126.78,-25,-30,290,13,30.510826,63
CYVO,2021-12-03T02:00:00Z,48.07,-77.77,-6,-7,320,13,29.601377,329
CYVM,2021-12-03T02:00:00Z,67.55,-64.02,-13,-15,0,2,29.379921,3
CYVC,2021-12-03T02:00:00Z,55.15,-105.27,-9,-11,0,0,29.71063,378
CYUY,2021-12-03T02:00:00Z,48.2,-78.82,-7,-9,320,10,29.68996,304
CYUX,2021-12-03T02:00:00Z,68.77,-81.22,-24,-27,310,11,29.27067,8
CYUS,2021-12-03T02:00:00Z,68.78,-93.42,-22,-25,320,28,29.551182,30
CYUL,2021-12-03T02:00:00Z,45.47,-73.73,5,2,250,15,29.388779,31
CYUB,2021-12-03T02:00:00Z,69.43,-133.02,-28,-31,290,15,30.569881,5
CYUA,2021-12-03T02:00:00Z,68.92,-137.23,-29,-34,260,11,30.628937,25
CYTZ,2021-12-03T02:00:00Z,43.63,-79.4,4,-3,320,12,29.760826,76
CYTS,2021-12-03T02:00:00Z,48.57,-81.37,-13,-16,290,7,29.84941,290
CYTR,2021-12-03T02:00:00Z,44.12,-77.52,2,-1,300,10,29.648623,80
CYTL,2021-12-03T02:00:00Z,53.82,-89.88,-20,-23,310,8,29.958662,218
CYTH,2021-12-03T02:00:00Z,55.8,-97.83,-29,-32,0,0,30.008858,212
CYTE,2021-12-03T02:00:00Z,64.22,-76.52,-11,-13,280,4,29.291338,49
CYSN,2021-12-03T02:00:00Z,43.2,-79.17,5,-1,300,17,29.778543,96
CYSM,2021-12-03T02:00:00Z,60.03,-111.92,-15,-17,320,4,29.899607,203
CYSJ,2021-12-03T02:00:00Z,45.32,-65.88,10,10,210,15,29.430119,89
CYSF,2021-12-03T02:00:00Z,59.25,-105.83,-19,-23,70,9,29.890747,238
CYSB,2021-12-03T02:00:00Z,46.63,-80.8,-6,-10,330,12,29.778543,349
CYRV,2021-12-03T02:00:00Z,50.97,-118.17,4,-3,320,10,30.188976,456
CYRL,2021-12-03T02:00:00Z,51.07,-93.78,-12,-13,100,3,29.97933,370
CYRJ,2021-12-03T02:00:00Z,48.52,-72.27,0,0,0,2,29.220472,173
CYRB,2021-12-03T02:00:00Z,74.72,-94.97,-34,-38,320,18,29.58071,59
CYQZ,2021-12-03T02:00:00Z,53.02,-122.52,-1,-2,190,5,30.200787,548
CYQX,2021-12-03T02:00:00Z,48.95,-54.58,3,1,120,12,30.029528,144
CYQW,2021-12-03T02:00:00Z,52.77,-108.25,-4,-10,260,10,29.940945,545
CYQU,2021-12-03T02:00:00Z,55.18,-118.88,-5,-11,250,13,29.991142,668
CYQT,2021-12-03T02:00:00Z,48.37,-89.32,-7,-10,320,3,30.02067,197
CYQR,2021-12-03T02:00:00Z,50.43,-104.67,0,-1,0,0,29.890747,576
CYQQ,2021-12-03T02:00:00Z,49.72,-124.9,5,0,320,6,30.380905,24
CYQM,2021-12-03T02:00:00Z,46.12,-64.67,7,6,150,10,29.430119,67
CYQL,2021-12-03T02:00:00Z,49.63,-112.8,0,-3,90,7,30.059055,923
CYQK,2021-12-03T02:00:00Z,49.78,-94.37,-7,-9,0,2,29.97933,413
CYQI,2021-12-03T02:00:00Z,43.83,-66.08,11,10,210,14,29.518702,37
CYQH,2021-12-03T02:00:00Z,60.12,-128.82,-23,-26,0,0,29.840551,692
CYQG,2021-12-03T02:00:00Z,42.27,-82.97,5,-1,320,9,29.949802,189
CYQF,2021-12-03T02:00:00Z,52.17,-113.9,-4,-9,250,7,30.02067,912
CYQA,2021-12-03T02:00:00Z,44.97,-79.3,-2,-6,340,10,29.719488,277
CYPW,2021-12-03T02:00:00Z,49.83,-124.5,4,-3,300,4,30.360237,122
CYPQ,2021-12-03T02:00:00Z,44.22,-78.37,1,-3,310,20,29.66929,190
CYPL,2021-12-03T02:00:00Z,51.43,-90.22,-17,-19,280,7,29.970472,390
CYPG,2021-12-03T02:00:00Z,49.9,-98.28,-7,-9,100,6,29.991142,270
CYPE,2021-12-03T02:00:00Z,56.22,-117.45,-6,-13,280,12,29.940945,572
CYPA,2021-12-03T02:00:00Z,53.22,-105.67,-5,-6,250,9,29.84941,428
CYOW,2021-12-03T02:00:00Z,45.32,-75.67,1,-2,290,19,29.509842,111
CYOO,2021-12-03T02:00:00Z,43.92,-78.9,3,-2,320,16,29.719488,136
CYOJ,2021-12-03T02:00:00Z,58.62,-117.17,-15,-18,310,6,29.97933,339
CYOD,2021-12-03T02:00:00Z,54.4,-110.28,-2,-11,280,17,29.840551,540
CYNE,2021-12-03T02:00:00Z,53.97,-97.83,-15,-17,90,6,30,220
CYND,2021-12-03T02:00:00Z,45.52,-75.57,2,-1,290,12,29.489174,57
CYNA,2021-12-03T02:00:00Z,50.18,-61.78,3,3,140,14,29.630905,9
CYMT,2021-12-03T02:00:00Z,49.77,-74.52,-6,-7,320,9,29.350393,388
CYMO,2021-12-03T02:00:00Z,51.28,-80.62,-16,-21,270,8,29.790354,8
CYMA,2021-12-03T02:00:00Z,63.62,-135.87,-18,-22,220,5,30.041338,519
CYLW,2021-12-03T02:00:00Z,49.95,-119.37,4,-4,50,3,30.188976,420
CYLL,2021-12-03T02:00:00Z,53.32,-110.07,-4,-12,280,16,29.890747,664
CYLH,2021-12-03T02:00:00Z,52.2,-87.93,-18,-21,280,7,29.940945,245
CYKY,2021-12-03T02:00:00Z,51.52,-109.17,-6,-10,270,6,30,692
CYKP,2021-12-03T02:00:00Z,51.67,-85.9,-17,-21,290,9,29.920275,181
CYKL,2021-12-03T02:00:00Z,54.8,-66.8,-10,-11,150,9,29.300198,507
CYKF,2021-12-03T02:00:00Z,43.47,-80.38,1,-1,310,17,29.769686,312
CYKA,2021-12-03T02:00:00Z,50.7,-120.45,4,-6,0,0,30.239174,344
CYIV,2021-12-03T02:00:00Z,53.85,-94.65,-21,-24,0,0,30.029528,234
CYIO,2021-12-03T02:00:00Z,72.68,-77.97,-20,-22,120,2,29.291338,61
CYIN,2021-12-03T02:00:00Z,51.27,-121.68,-4,-7,190,4,30.15059,1127
CYHY,2021-12-03T02:00:00Z,60.83,-115.77,-18,-20,280,13,30.008858,159
CYHM,2021-12-03T02:00:00Z,43.17,-79.93,2,-1,310,10,29.790354,237
CYHE,2021-12-03T02:00:00Z,49.37,-121.5,6,2,250,6,30.33071,43
CYHD,2021-12-03T02:00:00Z,49.82,-92.75,-9,-11,50,2,29.97933,414
CYGX,2021-12-03T02:00:00Z,56.35,-94.7,-23,-27,290,10,30.029528,145
CYGR,2021-12-03T02:00:00Z,47.42,-61.77,6,6,140,15,29.589567,4
CYGQ,2021-12-03T02:00:00Z,49.77,-86.92,-18,-20,320,3,29.970472,340
CYGP,2021-12-03T02:00:00Z,48.77,-64.47,5,4,120,9,29.430119,31
CYGL,2021-12-03T02:00:00Z,53.62,-77.7,-13,-14,250,5,29.518702,192
CYGK,2021-12-03T02:00:00Z,44.22,-76.58,4,0,280,15,29.589567,91
CYFS,2021-12-03T02:00:00Z,61.75,-121.22,-22,-26,310,12,30.200787,174
CYFB,2021-12-03T02:00:00Z,63.75,-68.55,-7,-12,190,7,29.371063,23
CYEV,2021-12-03T02:00:00Z,68.32,-133.5,-33,-36,290,5,30.611221,74
CYET,2021-12-03T02:00:00Z,53.57,-116.47,-3,-14,270,12,30.008858,925
CYER,2021-12-03T02:00:00Z,56.02,-87.68,-21,-23,280,15,29.828741,11
CYEN,2021-12-03T02:00:00Z,49.22,-102.97,0,-1,140,6,29.870079,580
CYEK,2021-12-03T02:00:00Z,61.1,-94.07,-24,-27,330,17,29.920275,7
CYEG,2021-12-03T02:00:00Z,53.3,-113.58,-3,-12,300,11,30,710
CYED,2021-12-03T02:00:00Z,53.67,-113.47,-2,-13,270,11,29.970472,688
CYDQ,2021-12-03T02:00:00Z,55.75,-120.18,-3,-12,260,7,29.97933,658
CYDN,2021-12-03T02:00:00Z,51.1,-100.05,-7,-9,120,2,29.949802,302
CYDL,2021-12-03T02:00:00Z,58.42,-130.02,-15,-17,0,2,29.870079,804
CYDF,2021-12-03T02:00:00Z,49.22,-57.4,1,0,20,4,29.899607,15
CYDB,2021-12-03T02:00:00Z,61.37,-139.02,-24,-28,280,7,30.008858,807
CYCY,2021-12-03T02:00:00Z,70.48,-68.52,-21,-23,290,2,29.350393,73
CYCX,2021-12-03T02:00:00Z,45.83,-66.45,8,8,170,5,29.359253,46
CYCO,2021-12-03T02:00:00Z,67.82,-115.15,-27,-31,260,9,30.280512,20
CYCK,2021-12-03T02:00:00Z,42.3,-82.08,4,-1,330,15,29.920275,196
CYCD,2021-12-03T02:00:00Z,49.05,-123.87,3,-3,280,2,30.369095,30
CYCB,2021-12-03T02:00:00Z,69.1,-105.12,-33,-37,300,15,30,19
CYCA,2021-12-03T02:00:00Z,53.68,-57.03,-5,-8,170,8,29.878937,12
CYBX,2021-12-03T02:00:00Z,51.45,-57.18,2,-1,150,10,29.911417,32
CYBW,2021-12-03T02:00:00Z,51.1,-114.37,-3,-6,90,5,30.008858,1197
CYBR,2021-12-03T02:00:00Z,49.92,-99.95,-5,-6,80,8,29.929134,405
CYBN,2021-12-03T02:00:00Z,44.27,-79.92,1,-4,330,17,29.760826,223
CYBL,2021-12-03T02:00:00Z,49.95,-125.27,0,0,260,6,30.380905,94
CYBG,2021-12-03T02:00:00Z,48.33,-70.98,-1,-1,90,11,29.22933,151
CYBB,2021-12-03T02:00:00Z,68.53,-89.78,-21,-23,280,19,29.480314,13
CYAY,2021-12-03T02:00:00Z,51.38,-56.07,0,-2,150,9,29.949802,23
CYAM,2021-12-03T02:00:00Z,46.48,-84.52,-1,-6,330,6,29.920275,186
CXZV,2021-12-03T02:00:00Z,50.22,-66.25,2.6,1.6,120,11,,43
CXZC,2021-12-03T02:00:00Z,51.3,-80.62,-15.9,-20.9,270,6,,8
CXYH,2021-12-03T02:00:00Z,61.25,-123.75,-21.3,-24.2,,,,197
CXWN,2021-12-03T02:00:00Z,49.88,-97.13,-6.6,-9,50,1,,232
CXWM,2021-12-03T02:00:00Z,49.5,-112.12,-2.2,-5.7,90,7,,947
CXVW,2021-12-03T02:00:00Z,55.1,-117.2,-3.1,-11.7,260,11,,696
CXVN,2021-12-03T02:00:00Z,43.18,-79.4,4.6,0.5,290,13,,86
CXVM,2021-12-03T02:00:00Z,53.35,-110.88,-5.8,-10.4,270,7,,622
CXTV,2021-12-03T02:00:00Z,68.75,-133.5,-31.6,-34.6,290,14,,91
CXTP,2021-12-03T02:00:00Z,48.55,-53.97,1.7,1.2,160,4,,104
CXTO,2021-12-03T02:00:00Z,43.67,-79.4,4,-2.9,,,,115
CXTN,2021-12-03T02:00:00Z,69.2,-122.35,-35,-38.3,230,8,,564
CXTH,2021-12-03T02:00:00Z,53.63,-111.68,-5.8,-11.5,270,15,,679
CXTD,2021-12-03T02:00:00Z,45.62,-61.68,9,7.5,140,10,,58
CXSP,2021-12-03T02:00:00Z,54.02,-111.27,-4.9,-13.8,260,10,,652
CXSL,2021-12-03T02:00:00Z,54.28,-112.5,-2.2,-13.5,300,9,,680
CXSH,2021-12-03T02:00:00Z,46.55,-72.73,1.8,1.5,230,3,,106
CXSE,2021-12-03T02:00:00Z,73.77,-105.28,-31.2,-33.5,0,0,,11
CXSC,2021-12-03T02:00:00Z,50.3,-110.08,-1.6,-4,290,2,,809
CXRL,2021-12-03T02:00:00Z,54.5,-111.7,-3.1,-13.5,280,15,,585
CXRH,2021-12-03T02:00:00Z,49.57,-57.88,2.3,-0.3,160,9,,68
CXRB,2021-12-03T02:00:00Z,74.72,-94.98,-33.4,-36.9,330,18,,30
CXPL,2021-12-03T02:00:00Z,51.13,-111.7,-2.6,-2.6,230,6,,735
CXPC,2021-12-03T02:00:00Z,45.35,-80.05,-0.5,-6.8,,,,176
CXPA,2021-12-03T02:00:00Z,55.62,-118.3,-3.4,-11.7,270,7,,628
CXOY,2021-12-03T02:00:00Z,51.35,-110.35,-4.1,-5,260,9,,784
CXOX,2021-12-03T02:00:00Z,55.15,-105.27,-9.2,-10.4,0,0,,381
CXOL,2021-12-03T02:00:00Z,51.77,-114.08,-1.5,-8,320,7,,1026
CXNP,2021-12-03T02:00:00Z,45.75,-64.23,9,7.9,150,12,,19
CXNM,2021-12-03T02:00:00Z,46.82,-60.67,4.9,4.3,140,15,,452
CXMY,2021-12-03T02:00:00Z,44.98,-62.48,10.7,10.4,,,,37
CXMO,2021-12-03T02:00:00Z,51.67,-112.68,-3.9,-4,330,4,,837
CXMM,2021-12-03T02:00:00Z,56.65,-111.22,-11.5,-14.2,280,13,,372
CXMI,2021-12-03T02:00:00Z,44.6,-63.53,10.9,10.2,190,16,,15
CXMG,2021-12-03T02:00:00Z,56.97,-117.45,-11.1,-11.7,260,7,,467
CXMD,2021-12-03T02:00:00Z,49.18,-98.08,-4,-5.9,150,6,,297
CXLL,2021-12-03T02:00:00Z,61.12,-122.85,-20.5,-23.7,30,1,,180
CXLB,2021-12-03T02:00:00Z,44.37,-64.3,11,10,200,15,,4
CXKT,2021-12-03T02:00:00Z,45.07,-64.48,10.2,9.4,160,8,,48
CXKM,2021-12-03T02:00:00Z,52.83,-111.87,-6.2,-10.8,250,7,,679
CXKI,2021-12-03T02:00:00Z,48.13,-80,-8.9,-12.1,,,,328
CXKE,2021-12-03T02:00:00Z,45,-75.63,2.1,-1.2,310,14,,99
CXKA,2021-12-03T02:00:00Z,49.4,-82.45,-17.3,-19.8,300,6,,221
CXIB,2021-12-03T02:00:00Z,46.67,-60.4,6.3,5.9,360,2,,6
CXHR,2021-12-03T02:00:00Z,51.18,-112.5,-2.8,-2.8,230,8,,975
CXHP,2021-12-03T02:00:00Z,55.4,-116.48,-4.2,-10.8,260,8,,601
CXHM,2021-12-03T02:00:00Z,43.28,-79.9,3.6,-0.8,290,8,,105
CXHF,2021-12-03T02:00:00Z,45.83,-75.65,0.8,-2,,,,185
CXHD,2021-12-03T02:00:00Z,53.18,-112.25,-4.7,-13.2,270,8,,688
CXHA,2021-12-03T02:00:00Z,42.03,-82.9,5.6,-0.4,360,4,,193
CXGH,2021-12-03T02:00:00Z,50.63,-97,-7.9,-9.2,200,3,,217
CXFR,2021-12-03T02:00:00Z,56.08,-118.43,-5.4,-11.1,260,12,,657
CXFM,2021-12-03T02:00:00Z,49.48,-111.48,-3.9,-6.9,20,1,,884
CXET,2021-12-03T02:00:00Z,44.23,-79.78,1.1,-3.5,320,13,,250
CXEG,2021-12-03T02:00:00Z,53.3,-113.6,-2.4,-12.3,310,12,,706
CXEC,2021-12-03T02:00:00Z,53.57,-113.52,-1,-14.4,290,11,,666
CXEA,2021-12-03T02:00:00Z,50.63,-93.22,-9.8,-11,0,0,,351
CXDW,2021-12-03T02:00:00Z,49.4,-98.32,-4.9,-6.3,120,5,,341
CXDK,2021-12-03T02:00:00Z,61.27,-124.47,-19.8,-25.3,90,7,,269
CXDI,2021-12-03T02:00:00Z,42.87,-80.55,1.5,-1.8,320,7,,234
CXDE,2021-12-03T02:00:00Z,65.22,-123.43,-25.3,-28.9,,,,208
CXDB,2021-12-03T02:00:00Z,49.05,-112.82,-1.8,-1.8,70,7,,1311
CXCS,2021-12-03T02:00:00Z,51.93,-110.72,-5.8,-10.8,280,11,,771
CXCK,2021-12-03T02:00:00Z,62.12,-136.2,-15.8,-18.2,300,3,,526
CXCD,2021-12-03T02:00:00Z,56.32,-119.75,-3.4,-12.4,240,11,,628
CXCA,2021-12-03T02:00:00Z,49.15,-88.35,-10,-12.3,320,2,,228
CXBW,2021-12-03T02:00:00Z,49.8,-112.3,-2.7,-5.1,120,3,,823
CXBR,2021-12-03T02:00:00Z,49.62,-113.82,-0.8,-2.8,90,6,,1137
CXBO,2021-12-03T02:00:00Z,46.83,-71.2,1,0.8,60,4,,8
CXBK,2021-12-03T02:00:00Z,50.2,-104.7,-0.4,-1,90,2,,585
CXBI,2021-12-03T02:00:00Z,44.48,-79.55,-0.9,-5.1,340,11,,287
CXBA,2021-12-03T02:00:00Z,52.12,-110.1,-5.9,-7.6,260,10,,696
CXAT,2021-12-03T02:00:00Z,73,-85.03,-20,-23.7,,,,10
CXAK,2021-12-03T02:00:00Z,52.35,-112.6,-3.7,-3.9,230,10,,799
CXAJ,2021-12-03T02:00:00Z,54.78,-112.82,-2.2,-12.6,290,16,,586
CXAG,2021-12-03T02:00:00Z,53.92,-112.28,-3.3,-13,290,14,,632
CXAF,2021-12-03T02:00:00Z,54.28,-112.97,-2.7,-13.8,300,9,,667
